lat,lng,dist_road_m,dist_cropland_m
4.909293027713185,7.316777989153503,223.69285325472555,15948.917412319872
4.909293027713185,7.325761141994698,337.2180049178793,16941.95978185523
4.909293027713185,7.334744294835893,115.24586888665148,17935.204295602543
4.909293027713185,7.343727447677089,486.4278321294309,18928.61913215013
4.909293027713185,7.352710600518284,140.6414459450188,19922.178812193208
4.909293027713185,7.361693753359479,377.0644665711367,20915.862694376247
4.909293027713185,7.370676906200674,55.749689256679595,21909.653879625756
4.909293027713185,7.3796600590418695,106.25407655323147,22903.53840021231
4.909293027713185,7.388643211883065,41.81811540503129,23897.504610837506
4.909293027713185,7.3976263647242595,93.56851873457852,24891.54272539169
4.909293027713185,7.406609517565455,419.6908411600526,25885.64446029884
4.909293027713185,7.41559267040665,370.79659867387517,26879.80275690281
4.909293027713185,7.424575823247846,195.5310496434137,27874.011563192693
4.909293027713185,7.43355897608904,24.439711127281605,28868.265660583074
4.909293027713185,7.442542128930236,436.6248895305995,29862.560525263067
4.909293027713185,7.451525281771431,312.1115808143936,30856.892216326647
4.909293027713185,7.460508434612627,292.1318913011639,31851.257284838848
4.91827618055438,7.155081238011989,121.43807201234141,2813.8879686298815
4.91827618055438,7.164064390853184,517.4928023885708,2224.573765353714
4.91827618055438,7.17304754369438,465.233971109571,1989.719264117428
4.91827618055438,7.182030696535575,159.50422377380696,2224.573765353714
4.91827618055438,7.19101384937677,21.88316385250185,2813.8879686298815
4.91827618055438,7.199997002217965,23.964531016189934,3587.0174152769314
4.91827618055438,7.208980155059161,300.0553061153736,4449.147530707428
4.91827618055438,7.217963307900355,68.74058295772505,5357.483078601368
4.91827618055438,7.226946460741551,130.13674528791452,6292.04477892521
4.91827618055438,7.235929613582746,85.18623787262489,7242.687445796621
4.91827618055438,7.244912766423941,75.9211012591501,8203.8226912824
4.91827618055438,7.253895919265136,117.51842135235812,9172.152606531357
4.91827618055438,7.262879072106331,69.32652254860618,10145.617354306241
4.91827618055438,7.271862224947527,255.8215870934273,11122.868826768568
4.91827618055438,7.280845377788722,174.8093552876861,12102.989785586038
4.91827618055438,7.289828530629917,3.8764298542581623,13085.335453762735
4.91827618055438,7.298811683471112,278.6838645901362,14069.439843149406
4.91827618055438,7.307794836312308,31.289402862835292,15054.958068274385
4.91827618055438,7.316777989153503,58.73470513949805,16041.629554069623
4.91827618055438,7.325761141994698,162.93625274844803,17029.253842652648
4.91827618055438,7.334744294835893,35.91970134785633,18017.67425335468
4.91827618055438,7.343727447677089,92.24082180554417,19006.76658291725
4.91827618055438,7.352710600518284,281.0121119536261,19996.431125328338
4.91827618055438,7.361693753359479,329.80036262603596,20986.58692921505
4.91827618055438,7.370676906200674,80.022565962885,21977.167595029165
4.91827618055438,7.3796600590418695,53.27688383021262,22968.11815185345
4.91827618055438,7.388643211883065,360.63768417445436,23959.39270411502
